year,county,State,industry,GreatLakeConsumption,GroundwaterConsumption,InlandConsumption,AllConsumption,Industry Rank
2015,Kalkaska,Michigan,Industrial-Manufacturing,0,300637719,182401250,483038969,2
2015,Kalkaska,Michigan,Public Water Supply,0,148922500,0,148922500,3
2015,Kalkaska,Michigan,Other,0,45360000,0,45360000,4
2015,Kalkaska,Michigan,Commercial-Institutional,0,105000,0,105000,5
2015,Kalkaska,Michigan,Electric Power Generation,0,0,0,0,6
2015,Kalkaska,Michigan,Livestock,0,0,0,0,6
2015,Kent,Michigan,Public Water Supply,25341068000,3287593995,0,28628661995,1
2015,Kent,Michigan,Irrigation,0,1474747435,792436701,2267184136,2
2015,Kent,Michigan,Commercial-Institutional,0,143875916,43225754,187101670,3
2015,Kent,Michigan,Electric Power Generation,0,0,122613490,122613490,4
2015,Kent,Michigan,Livestock,0,66157200,0,66157200,5
2015,Kent,Michigan,Other,0,58610609,0,58610609,6
2015,Keweenaw,Michigan,Public Water Supply,0,17372900,0,17372900,1
2015,Keweenaw,Michigan,Irrigation,3067008,766752,0,3833760,2
2015,Keweenaw,Michigan,Commercial-Institutional,0,0,0,0,3
2015,Keweenaw,Michigan,Electric Power Generation,0,0,0,0,3
2015,Keweenaw,Michigan,Livestock,0,0,0,0,3
2015,Keweenaw,Michigan,Other,0,0,0,0,3
2015,Lake,Michigan,Public Water Supply,0,93686130,0,93686130,1
2015,Lake,Michigan,Industrial-Manufacturing,0,70200000,0,70200000,2
2015,Lake,Michigan,Commercial-Institutional,0,0,0,0,3
2015,Lake,Michigan,Electric Power Generation,0,0,0,0,3
2015,Lake,Michigan,Irrigation,0,0,0,0,3
2015,Lake,Michigan,Livestock,0,0,0,0,3
2015,Lake,Michigan,Other,0,0,0,0,3
2015,Lapeer,Michigan,Industrial-Manufacturing,0,154703594,15464250,170167844,1
2015,Lapeer,Michigan,Public Water Supply,0,145452400,0,145452400,2
2015,Lapeer,Michigan,Irrigation,0,42407190,73412386,115819576,3
2015,Lapeer,Michigan,Livestock,0,8640000,12960000,21600000,4
2015,Lapeer,Michigan,Commercial-Institutional,0,37397,0,37397,5
2015,Lapeer,Michigan,Electric Power Generation,0,0,0,0,6
2015,Lapeer,Michigan,Other,0,0,0,0,6
2015,Leelanau,Michigan,Irrigation,5699774,547444107,36968586,590112467,1
2015,Leelanau,Michigan,Industrial-Manufacturing,0,308398307,5154900,313553207,2
2015,Leelanau,Michigan,Public Water Supply,0,181495069,0,181495069,3
2015,Leelanau,Michigan,Other,0,52504954,0,52504954,4
2015,Leelanau,Michigan,Commercial-Institutional,0,3894654,0,3894654,5
2015,Leelanau,Michigan,Livestock,0,113755,0,113755,6
2015,Leelanau,Michigan,Electric Power Generation,0,0,0,0,7
2015,Lenawee,Michigan,Public Water Supply,0,1405806218,823800500,2229606718,1
2015,Lenawee,Michigan,Industrial-Manufacturing,0,337068338,1085800000,1422868338,2
2015,Lenawee,Michigan,Irrigation,0,144584017,296056850,440640867,3
2015,Lenawee,Michigan,Livestock,0,136800720,0,136800720,4
2015,Lenawee,Michigan,Commercial-Institutional,0,11007910,0,11007910,5
2015,Lenawee,Michigan,Electric Power Generation,0,0,0,0,6
2015,Lenawee,Michigan,Other,0,0,0,0,6
2015,Livingston,Michigan,Public Water Supply,0,2526233582,0,2526233582,1
2015,Livingston,Michigan,Irrigation,0,243415201,180245332,423660533,2
2015,Livingston,Michigan,Industrial-Manufacturing,0,19178408,0,19178408,3
2015,Livingston,Michigan,Commercial-Institutional,0,13073990,0,13073990,4
2015,Livingston,Michigan,Electric Power Generation,0,0,0,0,5
2015,Livingston,Michigan,Livestock,0,0,0,0,5
2015,Livingston,Michigan,Other,0,0,0,0,5
2015,Luce,Michigan,Industrial-Manufacturing,3506088000,4302000,0,3510390000,1
2015,Luce,Michigan,Irrigation,0,438272291,0,438272291,2
2015,Luce,Michigan,Public Water Supply,0,181962210,0,181962210,3
2015,Luce,Michigan,Commercial-Institutional,0,0,0,0,4
2015,Luce,Michigan,Electric Power Generation,0,0,0,0,4
2015,Luce,Michigan,Livestock,0,0,0,0,4
2015,Luce,Michigan,Other,0,0,0,0,4
2015,Mackinac,Michigan,Public Water Supply,470210000,1303300,0,471513300,1
2015,Mackinac,Michigan,Irrigation,11085000,65000000,7195000,83280000,2
2015,Mackinac,Michigan,Industrial-Manufacturing,0,13183408,0,13183408,3
2015,Mackinac,Michigan,Other,0,4000,0,4000,4
2015,Mackinac,Michigan,Commercial-Institutional,0,2000,0,2000,5
2015,Mackinac,Michigan,Electric Power Generation,0,0,0,0,6
2015,Mackinac,Michigan,Livestock,0,0,0,0,6
2015,Macomb,Michigan,Industrial-Manufacturing,910711385,195205382,8545610000,9651526767,1
2015,Macomb,Michigan,Public Water Supply,1072789000,377394653,0,1450183653,2
2015,Macomb,Michigan,Irrigation,9737592,142514941,490496081,642748614,3
2015,Macomb,Michigan,Commercial-Institutional,0,6369533,0,6369533,4
2015,Macomb,Michigan,Livestock,0,170825,0,170825,5
2015,Macomb,Michigan,Other,0,79850,0,79850,6
2015,Macomb,Michigan,Electric Power Generation,0,0,0,0,7
2015,Manistee,Michigan,Industrial-Manufacturing,0,103572018,6690520168,6794092186,1
2015,Manistee,Michigan,Public Water Supply,0,561524359,0,561524359,2
2015,Manistee,Michigan,Irrigation,0,409534880,142365000,551899880,3
2015,Manistee,Michigan,Electric Power Generation,0,69423222,351794582,421217804,4
2015,Manistee,Michigan,Commercial-Institutional,0,351200,0,351200,5
2015,Manistee,Michigan,Livestock,0,0,0,0,6
2015,Manistee,Michigan,Other,0,0,0,0,6
2015,Marquette,Michigan,Electric Power Generation,70830833334,0,0,70830833334,1
2015,Marquette,Michigan,Industrial-Manufacturing,0,204585518,9352675002,9557260520,2
2015,Marquette,Michigan,Public Water Supply,847710000,1086336713,0,1934046713,3
2015,Marquette,Michigan,Irrigation,0,233500,61097085,61330585,4
2015,Marquette,Michigan,Commercial-Institutional,0,35765,0,35765,5
2015,Marquette,Michigan,Livestock,0,0,0,0,6
2015,Marquette,Michigan,Other,0,0,0,0,6
2015,Mason,Michigan,Irrigation,0,859564127,286559214,1146123341,1
2015,Mason,Michigan,Public Water Supply,816545000,79663900,0,896208900,2
2015,Mason,Michigan,Industrial-Manufacturing,0,404726728,6900000,411626728,3
2015,Mason,Michigan,Other,0,50562080,0,50562080,4
2015,Mason,Michigan,Livestock,0,34896756,0,34896756,5
2015,Mason,Michigan,Commercial-Institutional,0,8357100,0,8357100,6
2015,Mason,Michigan,Electric Power Generation,0,0,0,0,7
2015,Mecosta,Michigan,Irrigation,0,3671008797,300340656,3971349453,1
2015,Mecosta,Michigan,Industrial-Manufacturing,0,2721315,476490000,479211315,2
2015,Mecosta,Michigan,Public Water Supply,0,465242758,0,465242758,3
2015,Mecosta,Michigan,Livestock,0,32618135,0,32618135,4
2015,Mecosta,Michigan,Commercial-Institutional,0,5542533,0,5542533,5
2015,Mecosta,Michigan,Other,0,2433315,0,2433315,6
2015,Mecosta,Michigan,Electric Power Generation,0,0,0,0,7
2015,Menominee,Michigan,Industrial-Manufacturing,0,0,1408213000,1408213000,1
2015,Menominee,Michigan,Public Water Supply,326070000,64967687,0,391037687,2
2015,Menominee,Michigan,Livestock,0,9236922,0,9236922,3
2015,Menominee,Michigan,Irrigation,8500000,0,100000,8600000,4
2015,Menominee,Michigan,Commercial-Institutional,0,0,0,0,5
2015,Menominee,Michigan,Electric Power Generation,0,0,0,0,5
2015,Menominee,Michigan,Other,0,0,0,0,5
2015,Midland,Michigan,Electric Power Generation,0,0,349600000,349600000,1
2015,Midland,Michigan,Irrigation,0,51910164,27779717,79689881,2
2015,Midland,Michigan,Public Water Supply,0,51672800,0,51672800,3
2015,Midland,Michigan,Livestock,0,46944265,0,46944265,4
2015,Midland,Michigan,Commercial-Institutional,0,0,0,0,5
2015,Midland,Michigan,Other,0,0,0,0,5
2015,Missaukee,Michigan,Industrial-Manufacturing,0,8989621811,0,8989621811,1
2015,Missaukee,Michigan,Irrigation,0,1618669717,204871034,1823540751,2
2015,Missaukee,Michigan,Public Water Supply,0,138443000,0,138443000,3
2015,Missaukee,Michigan,Electric Power Generation,0,127085706,0,127085706,4
2015,Missaukee,Michigan,Livestock,0,101764741,0,101764741,5
2015,Missaukee,Michigan,Commercial-Institutional,0,677400,0,677400,6
2015,Missaukee,Michigan,Other,0,0,0,0,7
2015,Monroe,Michigan,Electric Power Generation,653576189849,52900000,0,653629089849,1
2015,Monroe,Michigan,Industrial-Manufacturing,0,5995012,4899600000,4905595012,2
2015,Monroe,Michigan,Public Water Supply,3382388000,1308800,0,3383696800,3
2015,Monroe,Michigan,Irrigation,0,488153504,226267449,714420953,4
2015,Monroe,Michigan,Other,0,17798024,0,17798024,5
2015,Monroe,Michigan,Commercial-Institutional,0,3996793,0,3996793,6
2015,Monroe,Michigan,Livestock,0,0,0,0,7
2015,Montcalm,Michigan,Irrigation,0,11952811840,1231640388,13184452228,1
2015,Montcalm,Michigan,Public Water Supply,0,1115950400,0,1115950400,2
2015,Montcalm,Michigan,Other,0,410096400,0,410096400,3
2015,Montcalm,Michigan,Livestock,0,5456487,0,5456487,4
2015,Montcalm,Michigan,Commercial-Institutional,0,1572550,0,1572550,5
2015,Montcalm,Michigan,Electric Power Generation,0,0,0,0,6
2015,Montmorency,Michigan,Industrial-Manufacturing,0,786761587,2496291000,3283052587,1
2015,Montmorency,Michigan,Irrigation,0,12521000,52493800,65014800,2
2015,Montmorency,Michigan,Public Water Supply,0,43099625,0,43099625,3
2015,Montmorency,Michigan,Other,0,1265838,0,1265838,4
2015,Montmorency,Michigan,Livestock,0,1200000,0,1200000,5
2015,Montmorency,Michigan,Commercial-Institutional,0,12800,0,12800,6
2015,Montmorency,Michigan,Electric Power Generation,0,0,0,0,7
2015,Muskegon,Michigan,Electric Power Generation,0,3482170,83871340952,83874823122,1
2015,Muskegon,Michigan,Public Water Supply,5223057000,645971695,0,5869028695,2
2015,Muskegon,Michigan,Irrigation,0,658791579,336061917,994853496,3
2015,Muskegon,Michigan,Livestock,0,246773140,0,246773140,4
2015,Muskegon,Michigan,Commercial-Institutional,0,8124342,1500000,9624342,5
2015,Muskegon,Michigan,Industrial-Manufacturing,0,7514649,0,7514649,6
2015,Muskegon,Michigan,Other,0,300000,0,300000,7
2015,Newaygo,Michigan,Industrial-Manufacturing,0,1006291399,3213476510,4219767909,1
2015,Newaygo,Michigan,Irrigation,0,1403672035,212741593,1616413628,2
2015,Newaygo,Michigan,Public Water Supply,0,681729850,0,681729850,3
2015,Newaygo,Michigan,Livestock,0,286149218,94176000,380325218,4
2015,Newaygo,Michigan,Other,0,38800,0,38800,5
2015,Newaygo,Michigan,Commercial-Institutional,0,0,0,0,6
2015,Newaygo,Michigan,Electric Power Generation,0,0,0,0,6
2015,Oakland,Michigan,Public Water Supply,0,6974648328,0,6974648328,1
2015,Oakland,Michigan,Irrigation,0,888946340,571529049,1460475389,2
2015,Oakland,Michigan,Other,0,523187000,291873160,815060160,3
2015,Oakland,Michigan,Industrial-Manufacturing,0,101616286,0,101616286,4
2015,Oakland,Michigan,Commercial-Institutional,0,27506470,347176,27853646,5
2015,Oakland,Michigan,Electric Power Generation,0,0,0,0,6
2015,Oakland,Michigan,Livestock,0,0,0,0,6
2015,Oceana,Michigan,Irrigation,0,1479442052,289367111,1768809163,1
2015,Oceana,Michigan,Public Water Supply,0,422260768,0,422260768,2
2015,Oceana,Michigan,Other,0,43167853,0,43167853,3
2015,Oceana,Michigan,Livestock,0,36633826,0,36633826,4
2015,Oceana,Michigan,Commercial-Institutional,0,20935710,445000,21380710,5
2015,Oceana,Michigan,Electric Power Generation,0,0,0,0,6
2015,Ogemaw,Michigan,Public Water Supply,0,137999703,0,137999703,1
2015,Ogemaw,Michigan,Irrigation,0,59393274,20560325,79953599,2
2015,Ogemaw,Michigan,Livestock,0,6493010,0,6493010,3
2015,Ogemaw,Michigan,Commercial-Institutional,0,4834091,0,4834091,4
2015,Ogemaw,Michigan,Electric Power Generation,0,0,0,0,5
2015,Ogemaw,Michigan,Industrial-Manufacturing,0,0,0,0,5
2015,Ogemaw,Michigan,Other,0,0,0,0,5
2015,Ontonagon,Michigan,Industrial-Manufacturing,0,347036040,0,347036040,1
2015,Ontonagon,Michigan,Public Water Supply,133720000,26736987,0,160456987,2
2015,Ontonagon,Michigan,Commercial-Institutional,0,0,0,0,3
2015,Ontonagon,Michigan,Electric Power Generation,0,0,0,0,3
2015,Ontonagon,Michigan,Irrigation,0,0,0,0,3
2015,Ontonagon,Michigan,Livestock,0,0,0,0,3
2015,Ontonagon,Michigan,Other,0,0,0,0,3
2015,Osceola,Michigan,Public Water Supply,0,501814628,0,501814628,1
2015,Osceola,Michigan,Irrigation,0,204123015,43550000,247673015,2
2015,Osceola,Michigan,Livestock,0,9823000,0,9823000,3
2015,Osceola,Michigan,Commercial-Institutional,0,2663223,4545100,7208323,4
2015,Osceola,Michigan,Electric Power Generation,0,0,0,0,5
2015,Osceola,Michigan,Other,0,0,0,0,5
2015,Oscoda,Michigan,Irrigation,0,36570600,40950000,77520600,1
2015,Oscoda,Michigan,Public Water Supply,0,25100955,0,25100955,2
2015,Oscoda,Michigan,Industrial-Manufacturing,0,656780,0,656780,3
2015,Oscoda,Michigan,Commercial-Institutional,0,0,0,0,4
2015,Oscoda,Michigan,Electric Power Generation,0,0,0,0,4
2015,Oscoda,Michigan,Livestock,0,0,0,0,4
2015,Oscoda,Michigan,Other,0,0,0,0,4
2015,Otsego,Michigan,Irrigation,0,705030197,0,705030197,1
2015,Otsego,Michigan,Industrial-Manufacturing,0,117985855,330333092,448318947,2
2015,Otsego,Michigan,Public Water Supply,0,403556430,0,403556430,3
2015,Otsego,Michigan,Commercial-Institutional,0,0,0,0,4
2015,Otsego,Michigan,Electric Power Generation,0,0,0,0,4
2015,Otsego,Michigan,Livestock,0,0,0,0,4
2015,Otsego,Michigan,Other,0,0,0,0,4
2015,Ottawa,Michigan,Electric Power Generation,234253385414,429226823,26348408025,261031020262,1
2015,Ottawa,Michigan,Industrial-Manufacturing,1727022960,8770514,7503645732,9239439206,2
2015,Ottawa,Michigan,Public Water Supply,6773793300,87353205,0,6861146505,3
2015,Ottawa,Michigan,Irrigation,0,1800180407,1362480876,3162661283,4
2015,Ottawa,Michigan,Livestock,0,72350075,0,72350075,5
2015,Ottawa,Michigan,Other,0,18287050,0,18287050,6
2015,Ottawa,Michigan,Commercial-Institutional,0,11649919,157500,11807419,7
2015,Presque Isle,Michigan,Public Water Supply,0,167659800,0,167659800,1
2015,Presque Isle,Michigan,Irrigation,0,61349300,22662000,84011300,2
2015,Presque Isle,Michigan,Commercial-Institutional,0,193855,0,193855,3
2015,Presque Isle,Michigan,Electric Power Generation,0,0,0,0,4
2015,Presque Isle,Michigan,Industrial-Manufacturing,0,0,0,0,4
2015,Presque Isle,Michigan,Livestock,0,0,0,0,4
2015,Presque Isle,Michigan,Other,0,0,0,0,4
2015,Roscommon,Michigan,Public Water Supply,0,102672804,0,102672804,1
2015,Roscommon,Michigan,Irrigation,0,65727426,28462945,94190371,2
2015,Roscommon,Michigan,Commercial-Institutional,0,12092113,0,12092113,3
2015,Roscommon,Michigan,Electric Power Generation,0,0,0,0,4
2015,Roscommon,Michigan,Industrial-Manufacturing,0,0,0,0,4
2015,Roscommon,Michigan,Livestock,0,0,0,0,4
2015,Roscommon,Michigan,Other,0,0,0,0,4
2015,Saginaw,Michigan,Industrial-Manufacturing,5175699830,0,0,5175699830,1
2015,Saginaw,Michigan,Irrigation,19321424,537726944,148225123,705273491,2
2015,Saginaw,Michigan,Public Water Supply,0,152474306,0,152474306,3
2015,Saginaw,Michigan,Commercial-Institutional,0,0,0,0,4
2015,Saginaw,Michigan,Electric Power Generation,0,0,0,0,4
2015,Saginaw,Michigan,Livestock,0,0,0,0,4
2015,Saginaw,Michigan,Other,0,0,0,0,4
2015,Saint Clair,Michigan,Electric Power Generation,446994144537,0,0,446994144537,1
2015,Saint Clair,Michigan,Public Water Supply,3933789967,150935299,0,4084725267,2
2015,Saint Clair,Michigan,Industrial-Manufacturing,0,458460356,90943702,549404058,3
2015,Saint Clair,Michigan,Irrigation,24181677,20806800,59756868,104745345,4
2015,Saint Clair,Michigan,Commercial-Institutional,0,41200,0,41200,5
2015,Saint Clair,Michigan,Livestock,0,0,0,0,6
2015,Saint Clair,Michigan,Other,0,0,0,0,6
2015,Saint Joseph,Michigan,Irrigation,0,14384503068,3547119178,17931622246,1
2015,Saint Joseph,Michigan,Public Water Supply,0,1185602674,0,1185602674,2
2015,Saint Joseph,Michigan,Other,0,993496275,0,993496275,3
2015,Saint Joseph,Michigan,Industrial-Manufacturing,0,137064060,0,137064060,4
2015,Saint Joseph,Michigan,Commercial-Institutional,0,22768264,0,22768264,5
2015,Saint Joseph,Michigan,Livestock,0,0,19008000,19008000,6
2015,Saint Joseph,Michigan,Electric Power Generation,0,0,0,0,7
2015,Sanilac,Michigan,Irrigation,0,1761006475,11139362750,12900369225,1
2015,Sanilac,Michigan,Industrial-Manufacturing,1139490000,3528686,0,1143018686,2
2015,Sanilac,Michigan,Public Water Supply,110504000,460249280,0,570753280,3
2015,Sanilac,Michigan,Other,0,3588900,0,3588900,4
2015,Sanilac,Michigan,Commercial-Institutional,0,3090900,0,3090900,5
2015,Sanilac,Michigan,Electric Power Generation,0,0,0,0,6
2015,Sanilac,Michigan,Livestock,0,0,0,0,6
2015,Schoolcraft,Michigan,Public Water Supply,120000000,6902460,0,126902460,1
2015,Schoolcraft,Michigan,Irrigation,0,17378743,43567876,60946619,2
2015,Schoolcraft,Michigan,Industrial-Manufacturing,0,855000,6900000,7755000,3
2015,Schoolcraft,Michigan,Commercial-Institutional,0,0,0,0,4
2015,Schoolcraft,Michigan,Electric Power Generation,0,0,0,0,4
2015,Schoolcraft,Michigan,Livestock,0,0,0,0,4
2015,Schoolcraft,Michigan,Other,0,0,0,0,4
2015,Shiawassee,Michigan,Public Water Supply,0,1055116757,0,1055116757,1
2015,Shiawassee,Michigan,Industrial-Manufacturing,0,0,97200000,97200000,2
2015,Shiawassee,Michigan,Irrigation,0,25708600,55646600,81355200,3
2015,Shiawassee,Michigan,Livestock,0,65593732,0,65593732,4
2015,Shiawassee,Michigan,Other,0,71400,0,71400,5
2015,Shiawassee,Michigan,Commercial-Institutional,0,0,0,0,6
2015,Shiawassee,Michigan,Electric Power Generation,0,0,0,0,6
2015,Tuscola,Michigan,Irrigation,750570,363728982,984761337,1349240889,1
2015,Tuscola,Michigan,Public Water Supply,0,689424191,0,689424191,2
2015,Tuscola,Michigan,Industrial-Manufacturing,0,398601334,0,398601334,3
2015,Tuscola,Michigan,Livestock,0,5339790,0,5339790,4
2015,Tuscola,Michigan,Commercial-Institutional,0,2822760,0,2822760,5
2015,Tuscola,Michigan,Electric Power Generation,0,0,0,0,6
2015,Tuscola,Michigan,Other,0,0,0,0,6
2015,Van Buren,Michigan,Electric Power Generation,45587640000,0,0,45587640000,1
2015,Van Buren,Michigan,Irrigation,0,5913119638,433679278,6346798916,2
2015,Van Buren,Michigan,Public Water Supply,476750800,816945076,0,1293695876,3
2015,Van Buren,Michigan,Industrial-Manufacturing,0,393235148,261670000,654905148,4
2015,Van Buren,Michigan,Livestock,0,68136000,0,68136000,5
2015,Van Buren,Michigan,Other,0,24493968,0,24493968,6
2015,Van Buren,Michigan,Commercial-Institutional,0,6332445,0,6332445,7
2015,Washtenaw,Michigan,Industrial-Manufacturing,84712932150,529301000,245088196,85487321346,1
2015,Washtenaw,Michigan,Public Water Supply,0,2348955422,4349191600,6698147022,2
2015,Washtenaw,Michigan,Irrigation,0,793078263,254114661,1047192924,3
2015,Washtenaw,Michigan,Livestock,0,116088000,0,116088000,4
2015,Washtenaw,Michigan,Commercial-Institutional,0,70538486,0,70538486,5
2015,Washtenaw,Michigan,Other,0,552000,0,552000,6
2015,Washtenaw,Michigan,Electric Power Generation,0,0,0,0,7
2015,Wayne,Michigan,Electric Power Generation,202800983052,0,66202000000,269002983052,1
2015,Wayne,Michigan,Public Water Supply,216539555739,0,0,216539555739,2
2015,Wayne,Michigan,Irrigation,33719147,139469942,207921371,381110460,3
2015,Wayne,Michigan,Industrial-Manufacturing,0,4578745,0,4578745,4
2015,Wayne,Michigan,Commercial-Institutional,0,4467000,0,4467000,5
2015,Wayne,Michigan,Livestock,0,0,0,0,6
2015,Wayne,Michigan,Other,0,0,0,0,6
2015,Wexford,Michigan,Livestock,0,110376000,3153600000,3263976000,1
2015,Wexford,Michigan,Public Water Supply,0,967446209,0,967446209,2
2015,Wexford,Michigan,Irrigation,0,756108507,10282000,766390507,3
2015,Wexford,Michigan,Commercial-Institutional,0,53406400,0,53406400,4
2015,Wexford,Michigan,Other,0,50000,0,50000,5
2015,Wexford,Michigan,Electric Power Generation,0,0,0,0,6
2016,Alcona,Michigan,Industrial-Manufacturing,0,0,322875000,322875000,1
2016,Alcona,Michigan,Livestock,0,18662400,259200000,277862400,2
2016,Alcona,Michigan,Electric Power Generation,0,125932000,0,125932000,3
2016,Alcona,Michigan,Irrigation,0,40089107,13277383,53366490,4
2016,Alcona,Michigan,Public Water Supply,0,41371979,0,41371979,5
2016,Alcona,Michigan,Commercial-Institutional,0,0,0,0,6
2016,Alcona,Michigan,Other,0,0,0,0,6
2016,Alger,Michigan,Industrial-Manufacturing,1542710000,103413346,0,1646123346,1
